snapshot,BECCS,Biogas,Biomass,CCGT,DSR,Hard coal,Hydro,Oil,Other RES,PV,SCGT,Wind,Wind offshore,demand
2030-01-03 11:00:00,0.0,134.5729915408,165.933172174,5196.0,0.0,0.0,1.8889325,0.0,0.0,655.954594119,1581.0,67.0608729626,471.099038348,3685.3204757748385
2030-01-03 12:00:00,0.0,134.5753038959,165.9404628929,5196.0,0.0,0.0,1.8889325,0.0,0.0,724.7038482,1581.0,68.9110958349,472.877628353,3696.8650706484214
2030-01-03 13:00:00,0.0,134.2011296495,164.7607136244,5196.0,0.0,0.0,1.8889325,0.0,0.0,668.161941536,1581.0,72.1002646779,503.246400274,3667.5385378313326
2030-01-03 14:00:00,0.0,134.0668622467,164.33737644480001,5196.0,0.0,0.0,1.8889325,0.0,0.0,507.374843502,1581.0,75.3029948659,548.53051437,3640.091620821047
2030-01-03 15:00:00,0.0,134.3789380289,165.3213329281,5196.0,0.0,0.0,1.8889325,0.0,0.0,257.870365865,1581.0,74.7462639094,529.664316898,3693.0630366332475
2030-01-03 16:00:00,0.0,134.3182722194,165.1300572188,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,75.2315592191,530.568798089,3861.9529495342226
2030-01-03 17:00:00,0.0,134.43078170089998,165.48479295980002,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,76.0976730162,561.668814357,3981.332783361318
2030-01-03 18:00:00,0.0,134.0509187257,164.2871074661,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,78.7574472206,613.672031854,3970.3832402658604
2030-01-03 19:00:00,0.0,134.1352023943,164.5528488879,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,84.2007359869,600.086332283,3856.5964995678405
2030-01-03 20:00:00,0.0,134.073874715,164.3594863424,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,86.728326556,548.145644722,3651.40400036658
2030-01-03 21:00:00,0.0,134.0748884649,164.3626826358,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,87.9752338039,531.623414295,3383.303286437298
2030-01-03 22:00:00,0.0,134.1196023753,164.5036629508,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,87.707105302,582.929451681,3057.0414885010614
2030-01-03 23:00:00,0.0,134.1541201401,164.61249542180002,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,88.3935605338,598.97213582,2775.6156981892796
2030-01-04 00:00:00,0.0,134.11408120849998,164.4862550386,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,88.2013364487,689.576693536,2713.503017752476
2030-01-04 01:00:00,0.0,134.1307536241,164.5388221787,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,84.4016155865,789.550979716,2637.8696982363517
2030-01-04 02:00:00,0.0,134.13142387189998,164.5409354305,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,81.4961113476,899.91440016,2541.8038897600622
2030-01-04 03:00:00,0.0,134.12102665199998,164.508153611,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,78.1800561771,964.154765199,2461.0704427053392
2030-01-04 04:00:00,0.0,134.1619117715,164.6370619747,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,76.2896486483,1015.16338669,2416.87105930651
2030-01-04 05:00:00,0.0,134.1708847148,164.66535313400001,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,73.4333822536,1063.66600262,2509.0475070287944
2030-01-04 06:00:00,0.0,134.16595839299998,164.6498207328,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,69.3710426124,1104.16821025,2778.315447368661
