snapshot,BECCS,Biogas,Biomass,CCGT,DSR,Hydro,Nuclear,Oil,Other RES,PV,SCGT,Wind,Wind offshore,demand
2030-07-25 03:00:00,0.0,202.51183979440998,251.639584006,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,899.520070245,8.3277625422,87.9021207333,3306.5211258724216
2030-07-25 04:00:00,0.0,201.84924432495998,248.936017342,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,851.426418228,7.68135337735,80.45010101,3416.0440525956587
2030-07-25 05:00:00,0.0,202.78746782483,252.7642200608,2503.0,0.0,0.6310641,0.0,0.0,0.0,8.11889088247,919.526181353,6.73047732318,72.0787791272,3977.36000690667
2030-07-25 06:00:00,0.0,203.34345591731,255.0328001247,3407.552215034331,0.0,0.6310641,0.0,0.0,0.0,107.9305187,959.881872084,5.87097983556,63.8914719594,4715.3711339676065
2030-07-25 07:00:00,0.0,203.32097449625,254.9410699162,3678.0,0.0,0.6310641,0.0,0.0,0.0,349.206757178,958.250086642,5.29832624111,54.0526878644,5165.139030313143
2030-07-25 08:00:00,0.0,203.23792477857,254.6022048643,3678.0,0.0,0.6310641,0.0,0.0,0.0,604.75612573,952.222028186,5.20139175752,42.4720382203,5350.736061588372
2030-07-25 09:00:00,0.0,203.32197386033,254.9451475889,3678.0,0.0,0.6310641,0.0,0.0,0.0,840.957400234,958.322624217,4.86680668033,35.3647351212,5390.82071660286
2030-07-25 10:00:00,0.0,203.24418575184,254.6277513091,3678.0,0.0,0.6310641,0.0,0.0,0.0,968.912073571,952.676472992,3.68518641989,25.8172000902,5435.5178709380525
2030-07-25 11:00:00,0.0,203.28783319165,254.805844533,3678.0,0.0,0.6310641,0.0,0.0,0.0,1006.2628237,955.844567069,3.89792398213,24.0122284742,5461.766376280199
2030-07-25 12:00:00,0.0,203.5576187859,255.90664188620002,3678.0,0.0,0.6310641,0.0,0.0,0.0,979.111176728,975.426612355,4.76436504648,25.382461744,5403.3562160721285
2030-07-25 13:00:00,0.0,203.53652109973,255.820557686,3678.0,0.0,0.6310641,0.0,0.0,0.0,933.833031614,973.895263555,5.1888491752,30.4022823989,5328.028165195705
2030-07-25 14:00:00,0.0,203.5556029746,255.8984168371,3678.0,0.0,0.6310641,0.0,0.0,0.0,875.940206643,975.280297247,5.57334016453,36.3642495377,5264.890002176193
2030-07-25 15:00:00,0.0,203.8865035262,257.24857955560003,3678.0,0.0,0.6310641,0.0,0.0,0.0,774.208714088,999.298294219,5.69631923713,40.5228853056,5315.565473374293
2030-07-25 16:00:00,0.0,203.8105774807,256.9387809907,3517.5413828314017,0.0,0.6310641,0.0,0.0,0.0,641.526383113,993.787298476,5.32051587698,47.6457324656,5311.19926165251
