snapshot,BECCS,Biogas,Biomass,CCGT,DSR,Hydro,Nuclear,Oil,Other RES,PV,SCGT,Wind,Wind offshore,demand
2030-01-02 07:00:00,0.0,135.8446060567,128.04467166310002,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,48.6882576775,0.0,3450.3055986732975
2030-01-02 08:00:00,0.0,136.87883937488,128.95986719681,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,200.07,45.6482668991,0.0,3753.0793594730653
2030-01-02 09:00:00,0.0,136.7785167568,128.87109147243,2139.0,0.0,4.14750012,0.0,0.0,0.0,155.174776433,200.07,44.0632693055,0.0,3998.5870016713675
2030-01-02 10:00:00,0.0,136.77796502837998,128.87060324663,2139.0,0.0,4.14750012,0.0,0.0,0.0,494.576066155,200.07,37.8696283241,0.0,4134.264249928316
2030-01-02 11:00:00,0.0,136.76177179919,128.85627381944002,2139.0,0.0,4.14750012,0.0,0.0,0.0,824.327950684,200.07,31.0594293822,0.0,4200.096208005315
2030-01-02 12:00:00,0.0,136.76633275414,128.86030981937,2139.0,0.0,4.14750012,0.0,0.0,0.0,1036.57243828,200.07,27.6117327372,0.0,4218.167248849895
2030-01-02 13:00:00,0.0,136.77580409205999,128.86869102892,2139.0,0.0,4.14750012,0.0,0.0,0.0,1052.26539142,200.07,27.0145943208,0.0,4184.095734430629
2030-01-02 14:00:00,0.0,136.77013968026,128.86367857738,2139.0,0.0,4.14750012,0.0,0.0,0.0,819.811581601,200.07,27.6282704199,0.0,4148.6751632163905
2030-01-02 15:00:00,0.0,136.78733521607998,128.87889494811,2139.0,0.0,4.14750012,0.0,0.0,0.0,397.88741942,200.07,28.6138347253,0.0,4200.137317323072
2030-01-02 16:00:00,0.0,137.13197237494998,129.18386519322002,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,200.07,31.710783478,0.0,4381.629362116709
2030-01-02 17:00:00,0.0,137.14511270686998,129.19549310432,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,200.07,33.1140162926,0.0,4519.165198984641
