snapshot,BECCS,Biogas,Biomass,CBF,CCGT,DSR,Hard coal,Hydro,Nuclear,Oil,Other RES,PV,SCGT,Wind,Wind offshore
2030-01-03 11:00:00,0.0,1568.820237006661,4487.5110670658705,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,5426.4047707883,7802.021803812667,2653.48678809793,2222.3521872646998
2030-01-03 12:00:00,0.0,1568.8489440495719,4487.595063083741,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,5995.1351123197,6989.8228943585,2726.69701829697,2230.7424684263
2030-01-03 13:00:00,0.0,1564.203707672675,4474.0032292121305,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,5527.3904317756,4828.3596991403,2852.88710524102,2374.0325989355847
2030-01-03 14:00:00,0.0,1562.536826989923,4469.12598218152,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,4197.27416508,4855.5630719577,2979.61379197665,2588.67026681557
2030-01-03 15:00:00,0.0,1566.411133651299,4480.4620969099005,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,2133.2406177546,4865.1703704661,2957.58487746517,2502.58535519398
2030-01-03 16:00:00,0.0,1565.657989820858,4478.25841877771,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4852.6110682433,2976.78720269212,2510.33344632639
2030-01-03 17:00:00,0.0,1567.054753872571,4482.34531197453,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,6248.973275059399,3011.05787969963,2658.46803379675
2030-01-03 18:00:00,0.0,1562.338894009752,4468.5468357258105,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,5492.2623742476,3116.30070460226,2903.8246530872198
2030-01-03 19:00:00,0.0,1563.385244918956,4471.6084297058505,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,6486.7111493272,3331.6825537618,2840.4465035204403
2030-01-03 20:00:00,0.0,1562.623884217765,4469.38070923521,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4802.0148239207,3431.69509288701,2596.1348600628003
2030-01-03 21:00:00,0.0,1562.6364695517789,4469.41753357631,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,7860.683783058443,3481.03313102737,2522.6719199481
2030-01-03 22:00:00,0.0,1563.191576390701,4471.0417609197,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4811.4815649152,3470.4237338389403,2756.35073814912
2030-01-03 23:00:00,0.0,1563.6201018127979,4472.29561451777,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4818.627584133,3497.5856213574,2830.86981749456
2030-01-04 00:00:00,0.0,1563.123033125504,4470.84120521051,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4810.3385487341,3489.9796352174203,3259.29932137248
2030-01-04 01:00:00,0.0,1563.330015064907,4471.44682867183,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4813.7901453949,3339.63102415578,3729.74338043519
2030-01-04 02:00:00,0.0,1563.338335946584,4471.47117534366,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4813.9289030497,3224.66507203635,4249.98608013999
2030-01-04 03:00:00,0.0,1563.209258265094,4471.09349759712,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4871.8464249311,3093.45430493698,4553.04813619128
2030-01-04 04:00:00,0.0,1563.716832065758,4472.57864457755,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4820.2406418684,3018.65403496643,4795.26419140874
2030-01-04 05:00:00,0.0,1563.828227873456,4472.90458564656,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4822.0982599711,2905.63634213877,5027.2409446601505
2030-01-04 06:00:00,0.0,1563.767069390967,4472.72563760873,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4821.0783912088,2744.8963444159,5217.600087523369
2030-01-04 07:00:00,0.0,1553.597079411783,4442.9685266549,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,5915.485316667,2627.73094761886,5344.3337380689
2030-01-04 08:00:00,0.0,1562.703452651681,4469.61352428455,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4803.3416939938,2494.86411735357,5348.08507702756
2030-01-04 09:00:00,0.0,1568.613359078536,4486.90574793794,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,628.68835146955,4901.8943182599,2377.78239356438,5053.26643726487
2030-01-04 10:00:00,0.0,1565.011353280132,4476.3663780446705,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,1659.1334546059,4901.8978640015,2098.401918817211,4010.3908694476004
2030-01-04 11:00:00,0.0,1563.312749234735,4471.39630932778,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,2310.4486838072,4868.5022232614,1931.7288120858661,4124.1281630996
2030-01-04 12:00:00,0.0,1562.959215761635,4470.361880109091,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,2591.8870765218,4922.6767574063,1794.3860474353069,4249.215306394099
2030-01-04 13:00:00,0.0,1563.3585140855519,4471.5302160229,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,2340.7431418487,6078.2653903626,1608.309084085449,4262.55084069063
2030-01-04 14:00:00,0.0,1563.4873837451769,4471.90728510245,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,1685.8255454815,6360.41439954,1602.486701609277,4403.5021498894
2030-01-04 15:00:00,0.0,1563.4311137808008,4471.74264073416,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,830.7900506065901,5720.4760509005,1674.694502677799,4584.51614119906
2030-01-04 16:00:00,0.0,1566.953759167494,4482.0498042454,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,7808.2191040259,1651.216009394387,4877.538129215594
2030-01-04 17:00:00,0.0,1564.550064385153,4475.01665942616,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,7868.1354865179,1698.751167387856,5116.1045397354
2030-01-04 18:00:00,0.0,1564.012327387241,4473.44325576031,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,5520.1682730819,1751.259115415338,5382.6322804756
2030-01-04 19:00:00,0.0,1563.703622665747,4472.53999423617,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,6084.0203640928,1912.8383702417,5512.1521299711
2030-01-04 20:00:00,0.0,1562.7831250966349,4469.8466436668805,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,5331.039119012546,2175.142123337066,5742.065944902909
2030-01-04 21:00:00,0.0,1562.671937311092,4469.52131126506,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4857.8161493765,2450.02288910671,5823.3753807639205
2030-01-04 22:00:00,0.0,1540.248096472092,4403.9097697356,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4428.8798801402,2352.94584561641,4004.5406810253503
2030-01-04 23:00:00,0.0,1540.0088711150759,4403.20980292135,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4424.8905975673,2511.4885821998896,4153.81673358001
2030-01-05 00:00:00,0.0,1540.142005226788,4403.59934967026,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4427.1107200426995,2754.4288193060697,4876.5367932723
2030-01-05 01:00:00,0.0,1540.307278745125,4404.08293543899,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4429.8667939592,2917.34359760472,5458.7225827107
2030-01-05 02:00:00,0.0,1539.628086753533,4402.09563835242,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4418.5407003929,2928.93586268581,5470.1911244163
2030-01-05 03:00:00,0.0,1539.762156964484,4402.48792410197,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4420.7764331044,2854.49142055737,6223.7360268949
2030-01-05 04:00:00,0.0,1539.51783506729,4401.77304495094,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4416.7021614674995,2797.14785318246,7727.463761425
2030-01-05 05:00:00,0.0,1539.3138694477009,4401.176247158301,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4413.3008644562,2726.61399528832,8228.302292313001
2030-01-05 06:00:00,0.0,1539.536557051779,4401.82782496253,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4417.0143661906,2672.3981129683,8309.0618431542
2030-01-05 07:00:00,0.0,1540.302078193839,4404.06771876912,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4429.780070425,2674.81080934703,8453.8380340258
2030-01-05 08:00:00,0.0,1539.5242837508279,4401.791913621621,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4416.8096986501005,2650.05985264064,8664.8497076478
2030-01-05 09:00:00,0.0,1540.306342645996,4404.08019643855,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,676.700083984,4429.8511837231,2694.6529820883597,8961.0472154505
2030-01-05 10:00:00,0.0,1540.3435785928789,4404.18914779474,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,2583.3433055312003,4430.4721242281,2397.19219365284,9435.716402339
2030-01-05 11:00:00,0.0,1539.974339454883,4403.10876423318,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,4288.4086270182,4424.3147532994,2299.49284549898,9184.562893398801
2030-01-05 12:00:00,0.0,1539.971219124172,4403.09963423128,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,5674.0638421379,4424.2627191797,2180.466034964824,9230.251991171801
2030-01-05 13:00:00,0.0,1539.735114097967,4402.4087974187205,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,5570.2383109293005,4420.3254707264,2113.117440674362,9285.2693016422
2030-01-05 14:00:00,0.0,1540.634809462266,4405.04128130814,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,4125.9319364999,4435.3286421426,2023.6368518304569,9043.5393854976
2030-01-05 15:00:00,0.0,1539.88280975325,4402.840950843281,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,2322.444818343,4422.7884190971,2057.690033306271,9272.4150514587
2030-01-05 16:00:00,0.0,1539.015253795666,4400.30250597357,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4408.321199123,2059.7879384618877,9673.5497696456
2030-01-05 17:00:00,0.0,1544.959587871617,4417.69546398174,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4507.4479331838,2041.2012618478511,9741.6134821964
2030-01-05 18:00:00,0.0,1541.128757818658,4406.48656061377,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4443.5656434218,2042.834656532937,9510.7501107521
2030-01-05 19:00:00,0.0,1539.389693484759,4401.3981062052,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4414.5652935848,2142.348900038402,9292.5207488707
2030-01-05 20:00:00,0.0,1539.852542544893,4402.75238982464,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4422.2836881284,2341.57045149241,8986.058829407
2030-01-05 21:00:00,0.0,1539.599795754873,4402.01285966824,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4418.0689243664,2631.8664352093997,8508.7929662235
2030-01-05 22:00:00,0.0,1539.8796894224179,4402.83182084148,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4422.7363849775,3011.39155289702,8060.8711341417
2030-01-05 23:00:00,0.0,1538.406789300834,4398.52215559764,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4398.1745456214,3266.18613138777,6932.2555295635
2030-01-06 00:00:00,0.0,1538.253893094375,4398.0747855029,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4395.6248737154,3592.8456861321697,5954.2939597388
2030-01-06 01:00:00,0.0,1538.145825639614,4397.75858310278,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4393.8227586747,3966.6965889786898,5148.5366716121
2030-01-06 02:00:00,0.0,1538.213328794755,4397.95609547792,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4394.9484301485,4262.14101577316,4376.5644222503
2030-01-06 03:00:00,0.0,1538.035573953461,4397.4359897014,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4391.9842197492,4540.65248724069,3732.2169162421
2030-01-06 04:00:00,0.0,1534.4252472730288,4386.8722731362,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4331.779007837,4899.08217519496,3165.7475775952
2030-01-06 05:00:00,0.0,1535.058674413825,4388.72566352761,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4342.3419343022,5498.9446648393405,2859.1885791018
2030-01-06 06:00:00,0.0,1537.330275194421,4395.372304932021,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4380.222774041,6074.81031994002,2599.2707727804
2030-01-06 07:00:00,0.0,1518.718750445986,4340.91549542626,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4069.8600587858,6428.5332619381,2326.4032356768003
2030-01-06 08:00:00,0.0,1516.864233874487,4335.48923094634,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4038.9344464893,6775.83469214397,2101.0263753096
2030-01-06 09:00:00,0.0,1537.633051287724,4396.25821945238,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,1683.6385103653001,4385.2718182022,7071.179546335909,1908.8271751655
2030-01-06 10:00:00,0.0,1537.778874744288,4396.68489487606,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,4445.6377157974,4387.7035461006,7578.529810217509,1214.47721790329
2030-01-06 11:00:00,0.0,1537.039356358378,4394.52108441878,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,6289.5238833108,4375.371459539,7269.16353467967,762.65735539244
2030-01-06 12:00:00,0.0,1538.1324082174979,4397.71932409454,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,7017.0087629623,4393.5990119568,6964.11796819881,592.04894886926
2030-01-06 13:00:00,0.0,1538.452866184664,4398.65697529266,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,6741.5804883227,4398.9429161349,6606.58659872484,699.26535642928
2030-01-06 14:00:00,0.0,1536.793786328911,4393.80255326704,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,5374.3391944828,4371.2763742525,5965.428247258111,842.12782986231
2030-01-06 15:00:00,0.0,1543.0262309434258,4412.03851478652,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,2987.8853344808,4475.2075921101,5230.75896604616,1039.50970340692
2030-01-06 16:00:00,0.0,1543.2352931032628,4412.65022491572,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,5742.6938781854,4683.0763966695495,1355.5807228144602
2030-01-06 17:00:00,0.0,1544.232758830659,4415.5687821991405,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4495.3274520441,4074.06300252272,1581.7918026534
2030-01-06 18:00:00,0.0,1544.750629723007,4417.08405818602,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,4911.9633815796,3438.81730492607,1882.8382851991
2030-01-06 19:00:00,0.0,1544.581195763581,4416.588299081261,0.0,22124.0,0.0,0.0,677.143821538,3456.1,0.0,0.0,0.0,6453.1379288352,2914.9847555996503,2216.2935814606
