snapshot,BECCS,Biogas,Biomass,DSR,Hydro,Other RES,PV,Wind,Wind offshore,demand
2030-10-04 13:00:00,0.0,109.6836447238,130.27129101847999,0.0,0.42811351,0.0,368.531136652,3.11306068102,0.0,3596.0579950248984
2030-10-04 14:00:00,0.0,108.7704164832,130.01996332653,0.0,0.42811351,0.0,269.631872018,2.60639551811,0.0,3600.7605705081414
2030-10-04 15:00:00,0.0,109.3481300879,130.17895471599,0.0,0.42811351,0.0,172.179142858,2.11365433834,0.0,3751.8403232660207
2030-10-04 16:00:00,0.0,108.8737490863,130.04840128266,0.0,0.42811351,0.0,85.6731547672,1.59734714922,0.0,3900.032519708205
2030-10-04 17:00:00,0.0,108.9060141645,130.05728088938,0.0,0.42811351,0.0,16.842301432,1.09343977742,0.0,3958.0793322432974
2030-10-04 18:00:00,0.0,109.52400639609999,130.22735727807,0.0,0.42811351,0.0,0.0,0.930922395514,0.0,3939.388611385371
2030-10-04 19:00:00,0.0,108.6347133605,129.98261674535,0.0,0.42811351,0.0,0.0,0.832570220903,0.0,3825.3366698482587
2030-10-04 20:00:00,0.0,109.0916965258,130.10838215546,0.0,0.42811351,0.0,0.0,0.763929058791,0.0,3597.3197031848745
2030-10-04 21:00:00,0.0,108.7788517977,130.02228479233,0.0,0.42811351,0.0,0.0,0.701903717403,0.0,3250.1369287727143
2030-10-04 22:00:00,0.0,106.98297333165,129.52804472199,0.0,0.42811351,0.0,0.0,0.62614827887,0.0,2842.8858251720285
2030-10-04 23:00:00,0.0,106.42297388747,129.37392841071,0.0,0.42811351,0.0,0.0,0.573490685761,0.0,2576.010689930181
2030-10-05 00:00:00,0.0,106.4022968227,129.36823791765,0.0,0.42811351,0.0,0.0,0.547876091986,0.0,2576.9806884367813
2030-10-05 01:00:00,0.0,106.17374197517,129.30533780161,0.0,0.42811351,0.0,0.0,0.584122866889,0.0,2549.5915095214236
2030-10-05 02:00:00,0.0,106.09128677552,129.28264547333998,0.0,0.42811351,0.0,0.0,0.522318292213,0.0,2481.2726542359087
2030-10-05 03:00:00,0.0,106.66529938599,129.44061831969,0.0,0.42811351,0.0,0.0,0.568659285628,0.0,2459.2751331982345
2030-10-05 04:00:00,0.0,105.9987302867,129.25717318977,0.0,0.42811351,0.0,0.0,0.577924463525,0.0,2569.5450747015593
2030-10-05 05:00:00,0.0,106.17706338027,129.30625187876998,0.0,0.42811351,0.0,0.0,0.524051591832,0.0,3031.1189350774443
2030-10-05 06:00:00,0.0,106.3498924311,129.35381581133,0.0,0.42811351,0.0,0.0,0.491604329755,0.0,3625.680016769066
2030-10-05 07:00:00,0.0,107.93308498514,129.78952302318,0.0,0.42811351,0.0,20.486453241,0.495032108285,0.0,3848.934759431964
2030-10-05 08:00:00,0.0,108.393347379,129.91619090311,0.0,0.42811351,0.0,75.3090247102,0.525878961103,0.0,3868.334729563969
2030-10-05 09:00:00,0.0,108.31583738249999,129.89485953418,0.0,0.42811351,0.0,134.617097569,0.436918500022,0.0,3851.36898701661
2030-10-05 10:00:00,0.0,108.4659965255,129.93618452738,0.0,0.42811351,0.0,195.907195482,0.485877544923,0.0,3839.368557468921
2030-10-05 11:00:00,0.0,107.48055144823,129.66498218629,0.0,0.42811351,0.0,243.257711549,0.960568251473,0.0,3839.54267433116
2030-10-05 12:00:00,0.0,107.06395235126,129.55033079374,0.0,0.42811351,0.0,246.649489123,1.16329952109,0.0,3782.8836839639293
2030-10-05 13:00:00,0.0,106.50152775415,129.39554706104,0.0,0.42811351,0.0,231.658655616,1.4223796844,0.0,3724.738593395665
2030-10-05 14:00:00,0.0,106.66411844195,129.44029331448,0.0,0.42811351,0.0,195.143119384,1.59185733503,0.0,3707.6984322220296
2030-10-05 15:00:00,0.0,107.6717062199,129.71758950331,0.0,0.42811351,0.0,137.086189781,1.67179623118,0.0,3836.920979978035
2030-10-05 16:00:00,0.0,108.14124745976,129.84681099563,0.0,0.42811351,0.0,78.7358335637,2.24833437306,0.0,3981.9259573155164
2030-10-05 17:00:00,0.0,108.7192773888,130.00588944007,0.0,0.42811351,0.0,15.6307476293,2.94595915767,0.0,4039.889830007585
