snapshot,BECCS,Biogas,Biomass,CCGT,DSR,Hydro,Nuclear,Other RES,PV,SCGT,Wind,Wind offshore,demand
2030-01-03 11:00:00,0.0,239.8667736741,214.48852994650002,1858.0,0.0,0.057038,1138.1,0.0,620.958714424,640.0,54.822518856,54.8099304493,4666.759919415278
2030-01-03 12:00:00,0.0,239.8709697526,214.49295556980002,1858.0,0.0,0.057038,1138.1,0.0,686.040122214,640.0,56.3350830955,55.0168601743,4681.378960824586
2030-01-03 13:00:00,0.0,239.1919803883,213.77682237850001,1858.0,0.0,0.057038,1138.1,0.0,632.51478679,640.0,58.9422407614,58.5501093243,4644.24246514508
2030-01-03 14:00:00,0.0,238.9483341746,213.5198476013,1858.0,0.0,0.057038,1138.1,0.0,480.305852534,640.0,61.5604848785,63.8186811999,4609.486146649281
2030-01-03 15:00:00,0.0,239.5146375451,214.11713035900002,1858.0,0.0,0.057038,1138.1,0.0,244.112705836,640.0,61.1053552029,61.6236969458,4676.564405327744
2030-01-03 16:00:00,0.0,239.4045512956,214.0010218877,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,61.5020859654,61.7289286426,4890.43147102821
2030-01-03 17:00:00,0.0,239.6087148427,214.2163541155,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,62.2101372907,65.3472542809,5041.60340501683
2030-01-03 18:00:00,0.0,238.919402517,213.48933324950002,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,64.3845128248,71.3975589985,5027.737883906879
2030-01-03 19:00:00,0.0,239.0723465398,213.6506440107,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,68.8344221065,69.8169332956,4883.648542331022
2030-01-03 20:00:00,0.0,238.9610592389,213.5332687849,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,70.9007370158,63.7739036118,4623.8111313564
2030-01-03 21:00:00,0.0,238.9628988241,213.5352090038,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,71.9200884362,61.8516277699,4284.312389155768
2030-01-03 22:00:00,0.0,239.0440382127,213.6207870885,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,71.7008923655,67.8208191965,3871.1636570838114
2030-01-03 23:00:00,0.0,239.1066753275,213.68685074020001,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,72.2620721299,69.6873023143,3514.791231089933
2030-01-04 00:00:00,0.0,239.034019315,213.61022011120002,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,72.1049282088,80.2286728172,3436.1372932695103
2030-01-04 01:00:00,0.0,239.0642736495,213.6421294964,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,68.9986419436,91.8601626445,3340.3620285644874
2030-01-04 02:00:00,0.0,239.0654899042,213.6434122857,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,66.6233811711,104.700374376,3218.712889074355
2030-01-04 03:00:00,0.0,239.0466227539,213.62351301590002,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,63.9124934494,112.17440776,3116.4792794472296
2030-01-04 04:00:00,0.0,239.1208142878,213.7017631664,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,62.3670781004,118.108996389,3060.509137294217
2030-01-04 05:00:00,0.0,239.137096897,213.71893650890001,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,60.0320694529,123.752024264,3177.2331385234434
2030-01-04 06:00:00,0.0,239.1281574253,213.70950800720001,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,56.7110913364,128.464246117,3518.2099517536126
2030-01-04 07:00:00,0.0,237.6416205796,212.1416507899,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,54.2903888087,131.551719404,3926.429496054994
2030-01-04 08:00:00,0.0,238.972689674,213.5455354581,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,51.545285897,131.73239621,4273.192747102795
2030-01-04 09:00:00,0.0,239.8365345427,214.4566365962,1858.0,0.0,0.057038,1138.1,0.0,71.9425710008,640.0,49.1263121006,124.548075548,4554.894395287774
2030-01-04 10:00:00,0.0,239.3100331058,213.9013331201,1858.0,0.0,0.057038,1138.1,0.0,189.859293684,640.0,43.354155475,98.9083754989,4713.416500828121
2030-01-04 11:00:00,0.0,239.0617499211,213.6394677085,1858.0,0.0,0.057038,1138.1,0.0,264.391121753,640.0,39.9105960128,101.713481364,4795.586659045046
2030-01-04 12:00:00,0.0,239.0100743015,213.5849651958,1858.0,0.0,0.057038,1138.1,0.0,296.59690623,640.0,37.0730177975,104.794370223,4821.458976326435
2030-01-04 13:00:00,0.0,239.0684393217,213.6465230499,1858.0,0.0,0.057038,1138.1,0.0,267.857801538,640.0,33.2285638219,105.075378338,4785.778435123653
2030-01-04 14:00:00,0.0,239.0872760657,213.66639025,1858.0,0.0,0.057038,1138.1,0.0,192.913744492,640.0,33.1082701484,108.54796967,4749.571146163033
2030-01-04 15:00:00,0.0,239.0790511436,213.657715387,1858.0,0.0,0.057038,1138.1,0.0,95.0696351583,640.0,34.6001236422,113.036376058,4815.2495204986635
2030-01-04 16:00:00,0.0,239.5939525518,214.20078425970001,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,34.1150448596,120.288039553,5022.186317650104
2030-01-04 17:00:00,0.0,239.2426069883,213.8302184853,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,35.0971477693,126.178620833,5139.643903131081
2030-01-04 18:00:00,0.0,239.1640065313,213.74731822340001,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,36.1819912982,132.752001514,5077.782658910505
2030-01-04 19:00:00,0.0,239.1188834836,213.6997267383,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,39.5203089351,135.946352968,4895.417663434909
2030-01-04 20:00:00,0.0,238.9843353124,213.5578181661,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,44.9396509551,141.600674213,4626.644542122399
2030-01-04 21:00:00,0.0,238.96808310950001,213.54067689340002,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,50.6188410804,143.49809376,4294.280101458009
2030-01-04 22:00:00,0.0,235.6904136431,210.08370390020002,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,48.6131751502,98.5917090388,3889.2182401969662
2030-01-04 23:00:00,0.0,235.6554463217,210.04682370630002,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,51.8887566246,102.420924723,3549.5584521117667
2030-01-05 00:00:00,0.0,235.6749063962,210.067348336,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,56.9080375908,120.270155201,3473.5317115649177
2030-01-05 01:00:00,0.0,235.6990642543,210.0928277395,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,60.2739478886,134.628618639,3384.47925591352
2030-01-05 02:00:00,0.0,235.5997874681,209.98812005850002,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,60.5134505589,134.336155588,3267.7393681463577
2030-01-05 03:00:00,0.0,235.6193843712,210.00878900200001,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,58.9753868117,149.807908004,3164.7008405971415
2030-01-05 04:00:00,0.0,235.5836720939,209.9711230996,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,57.7906366868,184.484924482,3107.0654154675426
2030-01-05 05:00:00,0.0,235.5538586517,209.9396787256,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,56.3333677937,196.54301618,3203.212612060715
2030-01-05 06:00:00,0.0,235.5864086669,209.9740093757,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,55.2132373886,198.016003514,3504.6275848198147
2030-01-05 07:00:00,0.0,235.6983040951,210.0920259962,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,55.2630850431,201.439816275,3875.8430212578246
2030-01-05 08:00:00,0.0,235.5846146913,209.9721172614,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,54.7517164556,207.004920376,4214.643690291505
2030-01-05 09:00:00,0.0,235.6989274257,210.09268342570002,1858.0,0.0,0.057038,1138.1,0.0,77.4366881849,640.0,55.6730354126,214.686484653,4484.24322307743
2030-01-05 10:00:00,0.0,235.7043701652,210.09842390810002,1858.0,0.0,0.057038,1138.1,0.0,295.619218557,640.0,49.5273294096,228.047276673,4636.861766520458
2030-01-05 11:00:00,0.0,235.6503988649,210.0415001305,1858.0,0.0,0.057038,1138.1,0.0,490.734624569,640.0,47.5088063174,221.927998437,4709.488787949002
2030-01-05 12:00:00,0.0,235.6499427694,210.04101908450002,1858.0,0.0,0.057038,1138.1,0.0,649.299036433,640.0,45.0496459424,223.468618933,4729.841623550232
2030-01-05 13:00:00,0.0,235.6154315436,210.00461993660002,1858.0,0.0,0.057038,1138.1,0.0,637.417989753,640.0,43.6581863742,225.360662921,4697.104141375281
2030-01-05 14:00:00,0.0,235.7469390782,210.14332153540002,1858.0,0.0,0.057038,1138.1,0.0,472.141961263,640.0,41.8094674391,219.939074644,4664.2884725136255
2030-01-05 15:00:00,0.0,235.6370200637,210.0273894476,1858.0,0.0,0.057038,1138.1,0.0,265.763873068,640.0,42.513025185,226.196250366,4734.826569953956
2030-01-05 16:00:00,0.0,235.51021031279998,209.8936426227,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,42.5563690771,236.497826507,4940.9082975635465
2030-01-05 17:00:00,0.0,236.3790874351,210.8100513018,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,42.1723579588,238.498302478,5099.827255051548
2030-01-05 18:00:00,0.0,235.8191389951,210.2194711184,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,42.2061048052,233.090896734,5107.850268209975
2030-01-05 19:00:00,0.0,235.5649417722,209.9513681436,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,44.2621246486,227.77560283,4977.3096514875815
2030-01-05 20:00:00,0.0,235.6325959374,210.0227233013,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,48.378153155,220.139592434,4713.2087298319775
